年,表示区分,罪種00,検挙人員,総検挙人員,構成比,構成比_pct
2021,外国人計,知能犯,680.0,9328.0,0.07289879931389365,7.289879931389365
2021,外国人計,窃盗犯,3975.0,9328.0,0.42613636363636365,42.61363636363637
2021,外国人計,粗暴犯,2539.0,9328.0,0.27219125214408235,27.219125214408237
2021,外国人計,風俗犯,302.0,9328.0,0.03237564322469983,3.237564322469983
2021,来日外国人計,その他の刑法犯,1071.0,5573.0,0.19217656558406604,19.217656558406603
2021,来日外国人計,凶悪犯,224.0,5573.0,0.04019379149470662,4.019379149470662
2021,来日外国人計,知能犯,448.0,5573.0,0.08038758298941324,8.038758298941325
2021,来日外国人計,窃盗犯,2293.0,5573.0,0.41144805311322447,41.14480531132244
2021,来日外国人計,粗暴犯,1343.0,5573.0,0.24098331239906692,24.098331239906692
2021,来日外国人計,風俗犯,194.0,5573.0,0.0348106944195227,3.4810694419522696
2021,永住者等,その他の刑法犯,444.0,3755.0,0.11824234354194407,11.824234354194408
2021,永住者等,凶悪犯,93.0,3755.0,0.024766977363515314,2.4766977363515315
2021,永住者等,知能犯,232.0,3755.0,0.06178428761651132,6.178428761651132
2021,永住者等,窃盗犯,1682.0,3755.0,0.44793608521970707,44.793608521970704
2021,永住者等,粗暴犯,1196.0,3755.0,0.318508655126498,31.8508655126498
2021,永住者等,風俗犯,108.0,3755.0,0.028761651131824235,2.8761651131824233
2021,定住者,その他の刑法犯,125.0,957.0,0.13061650992685475,13.061650992685475
2021,定住者,凶悪犯,46.0,957.0,0.04806687565308255,4.806687565308255
2021,定住者,知能犯,68.0,957.0,0.07105538140020899,7.105538140020899
2021,定住者,窃盗犯,367.0,957.0,0.3834900731452456,38.349007314524556
2021,定住者,粗暴犯,319.0,957.0,0.3333333333333333,33.33333333333333
2021,定住者,風俗犯,32.0,957.0,0.03343782654127482,3.343782654127482
2021,日本人の配偶者等,その他の刑法犯,62.0,603.0,0.10281923714759536,10.281923714759536
2021,日本人の配偶者等,凶悪犯,19.0,603.0,0.03150912106135987,3.150912106135987
2021,日本人の配偶者等,知能犯,58.0,603.0,0.09618573797678276,9.618573797678277
2021,日本人の配偶者等,窃盗犯,198.0,603.0,0.3283582089552239,32.83582089552239
2021,日本人の配偶者等,粗暴犯,242.0,603.0,0.4013266998341625,40.13266998341625
2021,日本人の配偶者等,風俗犯,24.0,603.0,0.03980099502487562,3.9800995024875623
2021,技能実習,その他の刑法犯,233.0,1104.0,0.21105072463768115,21.105072463768117
2021,技能実習,凶悪犯,47.0,1104.0,0.042572463768115944,4.257246376811595
2021,技能実習,知能犯,63.0,1104.0,0.057065217391304345,5.706521739130435
2021,技能実習,窃盗犯,592.0,1104.0,0.5362318840579711,53.62318840579711
2021,技能実習,粗暴犯,150.0,1104.0,0.1358695652173913,13.586956521739129
2021,技能実習,風俗犯,19.0,1104.0,0.017210144927536232,1.7210144927536233
2021,留学,その他の刑法犯,211.0,807.0,0.2614622057001239,26.14622057001239
2021,留学,凶悪犯,30.0,807.0,0.03717472118959108,3.717472118959108
2021,留学,知能犯,79.0,807.0,0.09789343246592318,9.789343246592317
2021,留学,窃盗犯,325.0,807.0,0.40272614622057,40.272614622057
2021,留学,粗暴犯,136.0,807.0,0.16852540272614622,16.852540272614622
2021,留学,風俗犯,26.0,807.0,0.0322180916976456,3.2218091697645597
2021,短期滞在,その他の刑法犯,55.0,223.0,0.24663677130044842,24.663677130044842
2021,短期滞在,凶悪犯,13.0,223.0,0.05829596412556054,5.829596412556054
2021,短期滞在,知能犯,25.0,223.0,0.11210762331838565,11.210762331838566
2021,短期滞在,窃盗犯,81.0,223.0,0.3632286995515695,36.32286995515695
2021,短期滞在,粗暴犯,39.0,223.0,0.17488789237668162,17.48878923766816
2021,短期滞在,風俗犯,10.0,223.0,0.04484304932735426,4.484304932735426
2021,その他,その他の刑法犯,385.0,1879.0,0.2048962213943587,20.48962213943587
2021,その他,凶悪犯,69.0,1879.0,0.036721660457690264,3.6721660457690266
2021,その他,知能犯,155.0,1879.0,0.08249068653539117,8.249068653539117
2021,その他,窃盗犯,730.0,1879.0,0.38850452368281,38.850452368281005
2021,その他,粗暴犯,457.0,1879.0,0.24321447578499203,24.321447578499203
2021,その他,風俗犯,83.0,1879.0,0.04417243214475785,4.417243214475785
2022,日本人,その他の刑法犯,21199.0,160707.0,0.13191086884827669,13.19108688482767
2022,日本人,凶悪犯,3688.0,160707.0,0.022948595891902655,2.2948595891902657
2022,日本人,知能犯,11843.0,160707.0,0.07369311853248459,7.369311853248458
2022,日本人,窃盗犯,75586.0,160707.0,0.47033421070644094,47.033421070644096
2022,日本人,粗暴犯,43243.0,160707.0,0.26907975383772953,26.907975383772953
2022,日本人,風俗犯,5148.0,160707.0,0.03203345218316564,3.203345218316564
2022,外国人計,その他の刑法犯,1317.0,8611.0,0.15294390895366392,15.29439089536639
2022,外国人計,凶悪犯,288.0,8611.0,0.033445592846359305,3.3445592846359307
2022,外国人計,知能犯,688.0,8611.0,0.07989780513296946,7.989780513296946
2022,外国人計,窃盗犯,3625.0,8611.0,0.42097317384740446,42.09731738474044
2022,外国人計,粗暴犯,2412.0,8611.0,0.2801068400882592,28.01068400882592
2022,外国人計,風俗犯,281.0,8611.0,0.03263267913134363,3.2632679131343627
2022,来日外国人計,その他の刑法犯,887.0,5014.0,0.17690466693258874,17.690466693258873
2022,来日外国人計,凶悪犯,196.0,5014.0,0.03909054646988432,3.9090546469884324
2022,来日外国人計,知能犯,466.0,5014.0,0.09293976864778619,9.29397686477862
2022,来日外国人計,窃盗犯,1992.0,5014.0,0.39728759473474273,39.72875947347427
2022,来日外国人計,粗暴犯,1267.0,5014.0,0.2526924611088951,25.269246110889508
2022,来日外国人計,風俗犯,206.0,5014.0,0.041084962106102914,4.108496210610292
2022,永住者等,その他の刑法犯,430.0,3597.0,0.11954406449819294,11.954406449819293
2022,永住者等,凶悪犯,92.0,3597.0,0.025576869613566863,2.557686961356686
2022,永住者等,知能犯,222.0,3597.0,0.061718098415346125,6.171809841534612
2022,永住者等,窃盗犯,1633.0,3597.0,0.4539894356408118,45.39894356408118
2022,永住者等,粗暴犯,1145.0,3597.0,0.31832082290797886,31.832082290797885
2022,永住者等,風俗犯,75.0,3597.0,0.020850708924103418,2.0850708924103416
2022,定住者,その他の刑法犯,137.0,902.0,0.15188470066518847,15.188470066518848
2022,定住者,凶悪犯,23.0,902.0,0.025498891352549888,2.549889135254989
2022,定住者,知能犯,54.0,902.0,0.0598669623059867,5.986696230598669
2022,定住者,窃盗犯,364.0,902.0,0.4035476718403548,40.35476718403548
2022,定住者,粗暴犯,299.0,902.0,0.33148558758314856,33.148558758314856
2022,定住者,風俗犯,25.0,902.0,0.02771618625277162,2.771618625277162
2022,日本人の配偶者等,その他の刑法犯,60.0,570.0,0.10526315789473684,10.526315789473683
2022,日本人の配偶者等,凶悪犯,21.0,570.0,0.03684210526315789,3.684210526315789
2022,日本人の配偶者等,知能犯,37.0,570.0,0.06491228070175438,6.491228070175438
2022,日本人の配偶者等,窃盗犯,179.0,570.0,0.3140350877192982,31.403508771929822
2022,日本人の配偶者等,粗暴犯,247.0,570.0,0.43333333333333335,43.333333333333336
2022,日本人の配偶者等,風俗犯,26.0,570.0,0.0456140350877193,4.56140350877193
2022,技能実習,その他の刑法犯,132.0,810.0,0.16296296296296298,16.296296296296298
2022,技能実習,凶悪犯,38.0,810.0,0.04691358024691358,4.691358024691358
2022,技能実習,知能犯,86.0,810.0,0.10617283950617284,10.617283950617285
2022,技能実習,窃盗犯,414.0,810.0,0.5111111111111111,51.11111111111111
2022,技能実習,粗暴犯,118.0,810.0,0.145679012345679,14.5679012345679
2022,技能実習,風俗犯,22.0,810.0,0.027160493827160494,2.7160493827160495
2022,留学,その他の刑法犯,158.0,627.0,0.25199362041467305,25.199362041467303
2022,留学,凶悪犯,13.0,627.0,0.02073365231259968,2.073365231259968
2022,留学,知能犯,82.0,627.0,0.13078149920255183,13.078149920255184
2022,留学,窃盗犯,237.0,627.0,0.37799043062200954,37.79904306220095
2022,留学,粗暴犯,118.0,627.0,0.18819776714513556,18.819776714513555
2022,留学,風俗犯,19.0,627.0,0.030303030303030304,3.0303030303030303
2022,短期滞在,その他の刑法犯,62.0,260.0,0.23846153846153847,23.846153846153847
2022,短期滞在,凶悪犯,13.0,260.0,0.05,5.0
2022,短期滞在,知能犯,19.0,260.0,0.07307692307692308,7.307692307692308
2022,短期滞在,窃盗犯,122.0,260.0,0.46923076923076923,46.92307692307692
2022,短期滞在,粗暴犯,36.0,260.0,0.13846153846153847,13.846153846153847
2022,短期滞在,風俗犯,8.0,260.0,0.03076923076923077,3.076923076923077
2022,その他,その他の刑法犯,338.0,1845.0,0.1831978319783198,18.319783197831978
2022,その他,凶悪犯,88.0,1845.0,0.04769647696476965,4.769647696476965
2022,その他,知能犯,188.0,1845.0,0.1018970189701897,10.18970189701897
2022,その他,窃盗犯,676.0,1845.0,0.3663956639566396,36.639566395663955
2022,その他,粗暴犯,449.0,1845.0,0.24336043360433604,24.336043360433603
2022,その他,風俗犯,106.0,1845.0,0.05745257452574526,5.745257452574526
2023,日本人,その他の刑法犯,22716.0,173543.0,0.13089551292763177,13.089551292763177
2023,日本人,凶悪犯,4499.0,173543.0,0.02592441066479201,2.5924410664792013
2023,日本人,知能犯,11331.0,173543.0,0.06529217542626323,6.529217542626323
2023,日本人,窃盗犯,81318.0,173543.0,0.46857551154468924,46.85755115446892
2023,日本人,粗暴犯,47132.0,173543.0,0.27158686896043055,27.158686896043054
2023,日本人,風俗犯,6547.0,173543.0,0.03772552047619322,3.7725520476193224
2023,外国人計,その他の刑法犯,1475.0,9626.0,0.15323083316019115,15.323083316019115
2023,外国人計,凶悪犯,358.0,9626.0,0.03719094120091419,3.719094120091419
2023,外国人計,知能犯,630.0,9626.0,0.0654477456887596,6.544774568875961
2023,外国人計,窃盗犯,4180.0,9626.0,0.43424059837938916,43.42405983793892
2023,外国人計,粗暴犯,2691.0,9626.0,0.27955537087055893,27.955537087055895
2023,外国人計,風俗犯,292.0,9626.0,0.030334510700186994,3.033451070018699
2023,来日外国人計,その他の刑法犯,1005.0,5735.0,0.17523975588491716,17.523975588491716
2023,来日外国人計,凶悪犯,245.0,5735.0,0.042720139494333044,4.272013949433305
2023,来日外国人計,知能犯,425.0,5735.0,0.07410636442894507,7.410636442894507
2023,来日外国人計,窃盗犯,2414.0,5735.0,0.42092414995640803,42.0924149956408
2023,来日外国人計,粗暴犯,1442.0,5735.0,0.25143853530950305,25.143853530950306
2023,来日外国人計,風俗犯,204.0,5735.0,0.03557105492589364,3.557105492589364
2023,永住者等,その他の刑法犯,470.0,3891.0,0.12079157029041378,12.079157029041378
2023,永住者等,凶悪犯,113.0,3891.0,0.029041377537907993,2.904137753790799
2023,永住者等,知能犯,205.0,3891.0,0.05268568491390388,5.268568491390388
2023,永住者等,窃盗犯,1766.0,3891.0,0.4538679002827037,45.38679002827037
2023,永住者等,粗暴犯,1249.0,3891.0,0.32099717296324853,32.099717296324854
2023,永住者等,風俗犯,88.0,3891.0,0.022616294011822153,2.261629401182215
2023,定住者,その他の刑法犯,140.0,1005.0,0.13930348258706468,13.930348258706468
2023,定住者,凶悪犯,41.0,1005.0,0.04079601990049751,4.079601990049751
2023,定住者,知能犯,53.0,1005.0,0.0527363184079602,5.273631840796019
2023,定住者,窃盗犯,411.0,1005.0,0.408955223880597,40.8955223880597
2023,定住者,粗暴犯,343.0,1005.0,0.34129353233830845,34.12935323383085
2023,定住者,風俗犯,17.0,1005.0,0.01691542288557214,1.691542288557214
2023,日本人の配偶者等,その他の刑法犯,78.0,605.0,0.12892561983471074,12.892561983471074
2023,日本人の配偶者等,凶悪犯,27.0,605.0,0.04462809917355372,4.462809917355372
2023,日本人の配偶者等,知能犯,33.0,605.0,0.05454545454545454,5.454545454545454
2023,日本人の配偶者等,窃盗犯,188.0,605.0,0.31074380165289256,31.074380165289256
2023,日本人の配偶者等,粗暴犯,253.0,605.0,0.41818181818181815,41.81818181818181
2023,日本人の配偶者等,風俗犯,26.0,605.0,0.04297520661157025,4.297520661157025
2023,技能実習,その他の刑法犯,149.0,933.0,0.15969989281886388,15.969989281886388
2023,技能実習,凶悪犯,40.0,933.0,0.04287245444801715,4.287245444801715
2023,技能実習,知能犯,70.0,933.0,0.07502679528403002,7.502679528403002
2023,技能実習,窃盗犯,514.0,933.0,0.5509110396570204,55.09110396570204
2023,技能実習,粗暴犯,140.0,933.0,0.15005359056806003,15.005359056806004
2023,技能実習,風俗犯,20.0,933.0,0.021436227224008574,2.1436227224008575
2023,留学,その他の刑法犯,189.0,745.0,0.2536912751677852,25.369127516778523
2023,留学,凶悪犯,20.0,745.0,0.026845637583892617,2.684563758389262
2023,留学,知能犯,80.0,745.0,0.10738255033557047,10.738255033557047
2023,留学,窃盗犯,294.0,745.0,0.3946308724832215,39.46308724832215
2023,留学,粗暴犯,134.0,745.0,0.17986577181208055,17.986577181208055
2023,留学,風俗犯,28.0,745.0,0.03758389261744966,3.7583892617449663
2023,短期滞在,その他の刑法犯,111.0,533.0,0.20825515947467166,20.825515947467167
2023,短期滞在,凶悪犯,30.0,533.0,0.05628517823639775,5.628517823639775
2023,短期滞在,知能犯,28.0,533.0,0.0525328330206379,5.253283302063791
2023,短期滞在,窃盗犯,246.0,533.0,0.46153846153846156,46.15384615384615
2023,短期滞在,粗暴犯,99.0,533.0,0.18574108818011256,18.574108818011258
2023,短期滞在,風俗犯,19.0,533.0,0.03564727954971857,3.564727954971857
2023,その他,その他の刑法犯,338.0,1914.0,0.17659352142110762,17.659352142110762
2023,その他,凶悪犯,87.0,1914.0,0.045454545454545456,4.545454545454546
2023,その他,知能犯,161.0,1914.0,0.08411703239289446,8.411703239289446
2023,その他,窃盗犯,761.0,1914.0,0.39759665621734586,39.759665621734584
2023,その他,粗暴犯,473.0,1914.0,0.2471264367816092,24.71264367816092
2023,その他,風俗犯,94.0,1914.0,0.04911180773249739,4.911180773249739
2024,日本人,その他の刑法犯,23367.0,181362.0,0.12884176398584046,12.884176398584046
2024,日本人,凶悪犯,5848.0,181362.0,0.032244902460272826,3.2244902460272824
2024,日本人,知能犯,10838.0,181362.0,0.05975893516833736,5.975893516833736
2024,日本人,窃盗犯,83810.0,181362.0,0.46211444514286343,46.21144451428634
2024,日本人,粗暴犯,46816.0,181362.0,0.25813566237690366,25.813566237690367
2024,日本人,風俗犯,10683.0,181362.0,0.05890429086578225,5.890429086578225
2024,外国人計,その他の刑法犯,1706.0,10354.0,0.16476723971412013,16.476723971412014
2024,外国人計,凶悪犯,444.0,10354.0,0.042881977979524824,4.288197797952482
2024,外国人計,知能犯,708.0,10354.0,0.06837937029167472,6.837937029167472
2024,外国人計,窃盗犯,4469.0,10354.0,0.43162062970832527,43.16206297083253
2024,外国人計,粗暴犯,2641.0,10354.0,0.2550705041529844,25.507050415298437
2024,外国人計,風俗犯,386.0,10354.0,0.03728027815337068,3.7280278153370676
2024,来日外国人計,その他の刑法犯,1216.0,6368.0,0.19095477386934673,19.09547738693467
2024,来日外国人計,凶悪犯,302.0,6368.0,0.04742462311557789,4.742462311557789
2024,来日外国人計,知能犯,478.0,6368.0,0.07506281407035176,7.506281407035176
2024,来日外国人計,窃盗犯,2645.0,6368.0,0.41535804020100503,41.5358040201005
2024,来日外国人計,粗暴犯,1459.0,6368.0,0.2291143216080402,22.911432160804022
2024,来日外国人計,風俗犯,268.0,6368.0,0.042085427135678394,4.208542713567839
2024,永住者等,その他の刑法犯,490.0,3986.0,0.12293025589563472,12.293025589563472
2024,永住者等,凶悪犯,142.0,3986.0,0.03562468640240843,3.562468640240843
2024,永住者等,知能犯,230.0,3986.0,0.0577019568489714,5.77019568489714
2024,永住者等,窃盗犯,1824.0,3986.0,0.45760160561966884,45.760160561966885
2024,永住者等,粗暴犯,1182.0,3986.0,0.2965378825890617,29.65378825890617
2024,永住者等,風俗犯,118.0,3986.0,0.02960361264425489,2.960361264425489
2024,定住者,その他の刑法犯,167.0,1099.0,0.15195632393084624,15.195632393084624
2024,定住者,凶悪犯,57.0,1099.0,0.051865332120109194,5.18653321201092
2024,定住者,知能犯,63.0,1099.0,0.05732484076433121,5.7324840764331215
2024,定住者,窃盗犯,420.0,1099.0,0.3821656050955414,38.21656050955414
2024,定住者,粗暴犯,351.0,1099.0,0.31938125568698816,31.938125568698815
2024,定住者,風俗犯,41.0,1099.0,0.0373066424021838,3.7306642402183803
2024,日本人の配偶者等,その他の刑法犯,84.0,599.0,0.14023372287145242,14.023372287145241
2024,日本人の配偶者等,凶悪犯,28.0,599.0,0.04674457429048414,4.674457429048414
2024,日本人の配偶者等,知能犯,37.0,599.0,0.06176961602671119,6.176961602671119
2024,日本人の配偶者等,窃盗犯,197.0,599.0,0.328881469115192,32.8881469115192
2024,日本人の配偶者等,粗暴犯,234.0,599.0,0.39065108514190316,39.065108514190314
2024,日本人の配偶者等,風俗犯,19.0,599.0,0.03171953255425709,3.1719532554257093
2024,技能実習,その他の刑法犯,173.0,986.0,0.17545638945233266,17.545638945233264
2024,技能実習,凶悪犯,51.0,986.0,0.05172413793103448,5.172413793103448
2024,技能実習,知能犯,50.0,986.0,0.05070993914807302,5.070993914807302
2024,技能実習,窃盗犯,565.0,986.0,0.5730223123732252,57.30223123732252
2024,技能実習,粗暴犯,126.0,986.0,0.12778904665314403,12.778904665314403
2024,技能実習,風俗犯,21.0,986.0,0.02129817444219067,2.129817444219067
2024,留学,その他の刑法犯,234.0,874.0,0.26773455377574373,26.773455377574372
2024,留学,凶悪犯,29.0,874.0,0.03318077803203661,3.318077803203661
2024,留学,知能犯,65.0,874.0,0.07437070938215103,7.437070938215102
2024,留学,窃盗犯,336.0,874.0,0.38443935926773454,38.443935926773456
2024,留学,粗暴犯,183.0,874.0,0.20938215102974828,20.938215102974826
2024,留学,風俗犯,27.0,874.0,0.030892448512585814,3.0892448512585813
2024,短期滞在,その他の刑法犯,123.0,679.0,0.18114874815905743,18.114874815905743
2024,短期滞在,凶悪犯,35.0,679.0,0.05154639175257732,5.154639175257731
2024,短期滞在,知能犯,80.0,679.0,0.11782032400589101,11.7820324005891
2024,短期滞在,窃盗犯,308.0,679.0,0.4536082474226804,45.36082474226804
2024,短期滞在,粗暴犯,105.0,679.0,0.15463917525773196,15.463917525773196
2024,短期滞在,風俗犯,28.0,679.0,0.041237113402061855,4.123711340206185
2024,その他,その他の刑法犯,435.0,2131.0,0.2041295166588456,20.41295166588456
2024,その他,凶悪犯,102.0,2131.0,0.04786485218207415,4.786485218207415
2024,その他,知能犯,183.0,2131.0,0.08587517597372125,8.587517597372125
2024,その他,窃盗犯,819.0,2131.0,0.3843266072266541,38.43266072266541
2024,その他,粗暴犯,460.0,2131.0,0.21586109807602064,21.586109807602064
2024,その他,風俗犯,132.0,2131.0,0.06194274988268419,6.194274988268419
